"","rules","support","confidence","coverage","lift","count"
"286","{B10,B15} => {B12}",0.00928161158744693,0.407678244972578,0.0227670024140514,7.68225687349894,223
"287","{B11,B12} => {B13}",0.00948971947057355,0.515837104072398,0.0183967368683926,6.92374428069466,228
"288","{B12,B13} => {B11}",0.00948971947057355,0.461538461538462,0.0205610588529093,7.74907273020481,228
"289","{B11,B13} => {B12}",0.00948971947057355,0.512359550561798,0.0185216015982685,9.65486318572373,228
"290","{B11,B12} => {B10}",0.0119870140680929,0.65158371040724,0.0183967368683926,6.48238104606391,288
"291","{B10,B12} => {B11}",0.0119870140680929,0.450704225352113,0.0265961874635811,7.5671696144723,288
"292","{B10,B11} => {B12}",0.0119870140680929,0.473684210526316,0.0253059185881961,8.92606811145511,288
"293","{B12,B13} => {B10}",0.0148589028552402,0.722672064777328,0.0205610588529093,7.18961450448865,357
"294","{B10,B12} => {B13}",0.0148589028552402,0.55868544600939,0.0265961874635811,7.4988695674981,357
"295","{B10,B13} => {B12}",0.0148589028552402,0.409403669724771,0.0362940148172813,7.71477064220184,357
"296","{B13,B15} => {B10}",0.0124032298343461,0.665178571428571,0.0186464663281445,6.61763161786454,298
"297","{B10,B15} => {B13}",0.0124032298343461,0.544789762340037,0.0227670024140514,7.31235688825794,298
"298","{B10,B13} => {B15}",0.0124032298343461,0.341743119266055,0.0362940148172813,6.06404740287019,298
"299","{B11,B13} => {B10}",0.0126945808707234,0.685393258426966,0.0185216015982685,6.81874054946844,305
"300","{B10,B11} => {B13}",0.0126945808707234,0.501644736842105,0.0253059185881961,6.73324941193767,305
"301","{B10,B13} => {B11}",0.0126945808707234,0.349770642201835,0.0362940148172813,5.87252931484367,305
"302","{A7,A8} => {A6}",0.0116540414550903,0.547945205479452,0.0212686256555398,8.39600223651104,280
"303","{A6,A7} => {A8}",0.0116540414550903,0.639269406392694,0.0182302505618913,11.1946696486814,280
"304","{A6,A8} => {A7}",0.0116540414550903,0.591966173361522,0.0196870057437776,10.1662468057069,280
"305","{A7,A8} => {A9}",0.0124448514109714,0.585127201565558,0.0212686256555398,8.73726920125176,299
"306","{A7,A9} => {A8}",0.0124448514109714,0.640256959314775,0.0194372762840256,11.21196334147,299
"307","{A8,A9} => {A7}",0.0124448514109714,0.575,0.0216432198451677,9.87487491065046,299
"308","{A7,A8} => {A12}",0.0102805294264547,0.483365949119374,0.0212686256555398,7.06408168706939,247
"309","{A12,A7} => {A8}",0.0102805294264547,0.648293963254593,0.0158578206942479,11.3527046364102,247
"310","{A12,A8} => {A7}",0.0102805294264547,0.577102803738318,0.0178140347956381,9.91098782174183,247
"311","{A7,A8} => {A3}",0.0127362024473487,0.598825831702544,0.0212686256555398,8.84833298430832,306
"312","{A3,A7} => {A8}",0.0127362024473487,0.609561752988048,0.0208940314659119,10.6744392691624,306
"313","{A3,A8} => {A7}",0.0127362024473487,0.590733590733591,0.0215599766919171,10.1450788069802,306
"314","{A7,A8} => {A10}",0.011737284608341,0.551859099804305,0.0212686256555398,7.33349929861628,282
"315","{A10,A7} => {A8}",0.011737284608341,0.565130260521042,0.020769166736036,9.89636999947417,282
"316","{A10,A8} => {A7}",0.011737284608341,0.534090909090909,0.0219761924581703,9.17231464032751,282
"317","{A7,A8} => {A5}",0.0138183634396071,0.649706457925636,0.0212686256555398,8.00915718733778,332
"318","{A5,A7} => {A8}",0.0138183634396071,0.584507042253521,0.0236410555231832,10.2356896480926,332
"319","{A5,A8} => {A7}",0.0138183634396071,0.566552901023891,0.024390243902439,9.72980700500357,332
"320","{A7,A8} => {A1}",0.00932323316407225,0.438356164383562,0.0212686256555398,5.00567737903016,224
"321","{A1,A7} => {A8}",0.00932323316407225,0.55036855036855,0.0169399816865063,9.63786792358221,224
"322","{A1,A8} => {A7}",0.00932323316407225,0.555831265508685,0.016773495380005,9.54567690143793,224
"323","{A7,A8} => {A11}",0.00965620577707484,0.454011741682975,0.0212686256555398,4.44502286294831,232
"324","{A11,A7} => {A8}",0.00965620577707484,0.513274336283186,0.0188129526346458,8.98828659150133,232
"325","{A11,A8} => {A7}",0.00965620577707484,0.476386036960986,0.0202697078165321,8.18130873768738,232
"326","{A7,A8} => {A2}",0.0144426870889869,0.679060665362035,0.0212686256555398,6.38056767539627,347
"327","{A2,A7} => {A8}",0.0144426870889869,0.532208588957055,0.0271372679597103,9.3198568209054,347
"328","{A2,A8} => {A7}",0.0144426870889869,0.534668721109399,0.0270124032298343,9.18223780798744,347
"329","{A6,A7} => {A9}",0.0120702572213435,0.662100456621005,0.0182302505618913,9.88665355548555,290
"330","{A7,A9} => {A6}",0.0120702572213435,0.620985010706638,0.0194372762840256,9.5151695581873,290
"331","{A6,A9} => {A7}",0.0120702572213435,0.484140233722871,0.0249313243985682,8.31447695169815,290
"332","{A6,A7} => {A12}",0.00994755681345209,0.545662100456621,0.0182302505618913,7.974499772245,239
"333","{A12,A7} => {A6}",0.00994755681345209,0.627296587926509,0.0158578206942479,9.61187998821576,239
"334","{A12,A6} => {A7}",0.00994755681345209,0.472332015810277,0.0210605177724132,8.11168621290758,239
"335","{A6,A7} => {A3}",0.0124864729875968,0.684931506849315,0.0182302505618913,10.1206423023134,300
"336","{A3,A7} => {A6}",0.0124864729875968,0.597609561752988,0.0208940314659119,9.15699447109521,300
"337","{A3,A6} => {A7}",0.0124864729875968,0.56390977443609,0.0221426787646716,9.68441475382524,300
"338","{A6,A7} => {A10}",0.0115707983018397,0.634703196347032,0.0182302505618913,8.43439103729745,278
"339","{A10,A7} => {A6}",0.0115707983018397,0.557114228456914,0.020769166736036,8.53649646231238,278
"340","{A10,A6} => {A7}",0.0115707983018397,0.462562396006656,0.0250145675518189,7.94390573728085,278
"341","{A6,A7} => {A5}",0.0134853908266045,0.73972602739726,0.0182302505618913,9.11885968919783,324
"342","{A5,A7} => {A6}",0.0134853908266045,0.570422535211268,0.0236410555231832,8.74041570853694,324
"343","{A5,A6} => {A7}",0.0134853908266045,0.556701030927835,0.0242237575959377,9.56061398790005,324
"344","{A6,A7} => {A1}",0.00961458420044951,0.527397260273973,0.0182302505618913,6.02245559664566,231
"345","{A1,A7} => {A6}",0.00961458420044951,0.567567567567568,0.0169399816865063,8.69666988416988,231
"346","{A1,A6} => {A7}",0.00961458420044951,0.486315789473684,0.0197702488970282,8.35183928369888,231
"347","{A6,A7} => {A2}",0.0126113377174727,0.691780821917808,0.0182302505618913,6.50008839554058,303
"348","{A2,A7} => {A6}",0.0126113377174727,0.464723926380368,0.0271372679597103,7.12082720358082,303
"349","{A2,A6} => {A7}",0.0126113377174727,0.512690355329949,0.0245983517855656,8.80478804657424,303
"350","{A7,A9} => {A12}",0.0106551236160826,0.548179871520343,0.0194372762840256,8.01129537296092,256
"351","{A12,A7} => {A9}",0.0106551236160826,0.671916010498688,0.0158578206942479,10.0332219193545,256
"352","{A12,A9} => {A7}",0.0106551236160826,0.457142857142857,0.0233080829101806,7.85083222710099,256
"353","{A7,A9} => {A3}",0.0121118787979689,0.623126338329764,0.0194372762840256,9.2074006179034,291
"354","{A3,A7} => {A9}",0.0121118787979689,0.579681274900398,0.0208940314659119,8.65594922980545,291
"355","{A3,A9} => {A7}",0.0121118787979689,0.55640535372849,0.0217680845750437,9.55553611771314,291
"356","{A7,A9} => {A10}",0.0127362024473487,0.65524625267666,0.0194372762840256,8.70738189535919,306
"357","{A10,A7} => {A9}",0.0127362024473487,0.613226452905812,0.020769166736036,9.1568544173493,306
"358","{A10,A9} => {A7}",0.0127362024473487,0.450662739322533,0.028261050528594,7.73954465687147,306
"359","{A7,A9} => {A5}",0.0129859319071006,0.668094218415418,0.0194372762840256,8.23582949802402,312
"360","{A5,A7} => {A9}",0.0129859319071006,0.549295774647887,0.0236410555231832,8.20222515953396,312
"361","{A5,A9} => {A7}",0.0129859319071006,0.51063829787234,0.0254307833180721,8.76954663665536,312
"362","{A7,A9} => {A11}",0.00928161158744693,0.477516059957173,0.0194372762840256,4.67514297332154,223
"363","{A11,A7} => {A9}",0.00928161158744693,0.493362831858407,0.0188129526346458,7.36702013563088,223
"364","{A11,A9} => {A7}",0.00928161158744693,0.428846153846154,0.0216432198451677,7.36487326112058,223
"365","{A7,A9} => {A2}",0.0128610671772247,0.661670235546039,0.0194372762840256,6.2171642859715,309
"366","{A2,A7} => {A9}",0.0128610671772247,0.473926380368098,0.0271372679597103,7.07679006508634,309
"367","{A2,A9} => {A7}",0.0128610671772247,0.501623376623377,0.0256388912011987,8.61472712419818,309
"368","{A12,A7} => {A3}",0.0109048530758345,0.687664041994751,0.0158578206942479,10.1610186180602,262
"369","{A3,A7} => {A12}",0.0109048530758345,0.52191235059761,0.0208940314659119,7.6274124911546,262
"370","{A12,A3} => {A7}",0.0109048530758345,0.552742616033755,0.0197286273204029,9.49263337585919,262
"371","{A12,A7} => {A10}",0.0101556646965787,0.640419947506562,0.0158578206942479,8.51035932455346,244
"372","{A10,A7} => {A12}",0.0101556646965787,0.488977955911824,0.020769166736036,7.14609754789384,244
"373","{A10,A12} => {A7}",0.0101556646965787,0.432624113475177,0.0234745692166819,7.42975478938857,244
"374","{A12,A7} => {A5}",0.0109880962290852,0.692913385826772,0.0158578206942479,8.54178399583069,264
"375","{A5,A7} => {A12}",0.0109880962290852,0.464788732394366,0.0236410555231832,6.79258764264419,264
"376","{A12,A5} => {A7}",0.0109880962290852,0.481751824817518,0.0228086239906768,8.27345914443581,264
"377","{A12,A7} => {A2}",0.0104886373095813,0.661417322834646,0.0158578206942479,6.2147878758018,252
"378","{A2,A7} => {A12}",0.0104886373095813,0.386503067484663,0.0271372679597103,5.64849312614751,252
"379","{A12,A2} => {A7}",0.0104886373095813,0.468401486988848,0.0223924082244235,8.04418450778703,252
"380","{A3,A7} => {A10}",0.0116540414550903,0.557768924302789,0.0208940314659119,7.41203328279801,280
"381","{A10,A7} => {A3}",0.0116540414550903,0.561122244488978,0.020769166736036,8.29121958554255,280
"382","{A10,A3} => {A7}",0.0116540414550903,0.542635658914729,0.0214767335386664,9.31905957189798,280
"383","{A3,A7} => {A5}",0.0149837675851161,0.717131474103586,0.0208940314659119,8.84032878235647,360
"384","{A5,A7} => {A3}",0.0149837675851161,0.633802816901408,0.0236410555231832,9.3651577360844,360
"385","{A3,A5} => {A7}",0.0149837675851161,0.526315789473684,0.0284691584117206,9.03878710357022,360
"386","{A3,A7} => {A1}",0.0105718804628319,0.50597609561753,0.0208940314659119,5.77784300062109,254
"387","{A1,A7} => {A3}",0.0105718804628319,0.624078624078624,0.0169399816865063,9.22147172331674,254
"388","{A1,A3} => {A7}",0.0105718804628319,0.424040066777963,0.0249313243985682,7.28233498528045,254
"389","{A3,A7} => {A11}",0.00982269208357613,0.470119521912351,0.0208940314659119,4.60272682700332,236
"390","{A11,A7} => {A3}",0.00982269208357613,0.52212389380531,0.0188129526346458,7.71497458337415,236
"391","{A11,A3} => {A7}",0.00982269208357613,0.447817836812144,0.021934570881545,7.69068716744001,236
"392","{A3,A7} => {A2}",0.0149005244318655,0.713147410358566,0.0208940314659119,6.70085243694756,358
"393","{A2,A7} => {A3}",0.0149005244318655,0.549079754601227,0.0271372679597103,8.11327809597115,358
"394","{A2,A3} => {A7}",0.0149005244318655,0.440886699507389,0.0337967202197619,7.57165392592175,358
"395","{A10,A7} => {A5}",0.0131107966369766,0.6312625250501,0.020769166736036,7.78179242014043,315
"396","{A5,A7} => {A10}",0.0131107966369766,0.554577464788732,0.0236410555231832,7.36962288109186,315
"397","{A10,A5} => {A7}",0.0131107966369766,0.496845425867508,0.0263880795804545,8.53267205281826,315
"398","{A10,A7} => {A11}",0.0101556646965787,0.488977955911824,0.020769166736036,4.78736119345455,244
"399","{A11,A7} => {A10}",0.0101556646965787,0.539823008849557,0.0188129526346458,7.17355509436917,244
"400","{A10,A11} => {A7}",0.0101556646965787,0.386075949367089,0.0263048364272039,6.63035079306195,244
"401","{A10,A7} => {A2}",0.0136518771331058,0.657314629258517,0.020769166736036,6.17623828023666,328
"402","{A2,A7} => {A10}",0.0136518771331058,0.503067484662577,0.0271372679597103,6.6851213420924,328
"403","{A10,A2} => {A7}",0.0136518771331058,0.465248226950355,0.0293432115208524,7.99003138006377,328
"404","{A5,A7} => {A1}",0.0104886373095813,0.443661971830986,0.0236410555231832,5.06626546350345,252
"405","{A1,A7} => {A5}",0.0104886373095813,0.619164619164619,0.0169399816865063,7.63265733199032,252
"406","{A1,A5} => {A7}",0.0104886373095813,0.45,0.0233080829101806,7.72816297355254,252
"407","{A5,A7} => {A11}",0.0101140431199534,0.427816901408451,0.0236410555231832,4.1885610730397,243
"408","{A11,A7} => {A5}",0.0101140431199534,0.537610619469027,0.0188129526346458,6.62731284933958,243
"409","{A11,A5} => {A7}",0.0101140431199534,0.418244406196213,0.0241821360193124,7.18280207524676,243
"410","{A5,A7} => {A2}",0.0168151169566303,0.711267605633803,0.0236410555231832,6.6831894771051,404
"411","{A2,A7} => {A5}",0.0168151169566303,0.619631901840491,0.0271372679597103,7.63841768784999,404
"412","{A2,A5} => {A7}",0.0168151169566303,0.462242562929062,0.0363772579705319,7.93841302139645,404
"413","{A1,A7} => {A2}",0.011612419878465,0.685503685503685,0.0169399816865063,6.44110737110346,279
"414","{A2,A7} => {A1}",0.011612419878465,0.427914110429448,0.0271372679597103,4.88643746063589,279
"415","{A1,A2} => {A7}",0.011612419878465,0.32404181184669,0.0358361774744027,5.56499540488104,279
"416","{A11,A7} => {A2}",0.0117789061849663,0.626106194690266,0.0188129526346458,5.88299860525159,283
"417","{A2,A7} => {A11}",0.0117789061849663,0.434049079754601,0.0271372679597103,4.24957750211249,283
"418","{A11,A2} => {A7}",0.0117789061849663,0.343030303030303,0.0343378007158911,5.89109797041177,283
"419","{A6,A8} => {A9}",0.0129859319071006,0.659619450317125,0.0196870057437776,9.84960653407038,312
"420","{A8,A9} => {A6}",0.0129859319071006,0.6,0.0216432198451677,9.19362244897959,312
"421","{A6,A9} => {A8}",0.0129859319071006,0.520868113522538,0.0249313243985682,9.12126625035896,312
"422","{A6,A8} => {A12}",0.0106967451927079,0.543340380549683,0.0196870057437776,7.94056933277779,257
"423","{A12,A8} => {A6}",0.0106967451927079,0.600467289719626,0.0178140347956381,9.20078259107381,257
"424","{A12,A6} => {A8}",0.0106967451927079,0.507905138339921,0.0210605177724132,8.89426301294092,257
"425","{A6,A8} => {A3}",0.0124448514109714,0.632135306553911,0.0196870057437776,9.34051837347126,299
"426","{A3,A8} => {A6}",0.0124448514109714,0.577220077220077,0.0215599766919171,8.84457243322039,299
"427","{A3,A6} => {A8}",0.0124448514109714,0.56203007518797,0.0221426787646716,9.84208060238059,299
"428","{A6,A8} => {A10}",0.0126113377174727,0.640591966173362,0.0196870057437776,8.51264523190331,303
"429","{A10,A8} => {A6}",0.0126113377174727,0.573863636363636,0.0219761924581703,8.79314268320965,303
"430","{A10,A6} => {A8}",0.0126113377174727,0.504159733777038,0.0250145675518189,8.82867475490315,303
"431","{A6,A8} => {A5}",0.0138183634396071,0.701902748414376,0.0196870057437776,8.65259899097168,332
"432","{A5,A8} => {A6}",0.0138183634396071,0.566552901023891,0.024390243902439,8.68112244897959,332
"433","{A5,A6} => {A8}",0.0138183634396071,0.570446735395189,0.0242237575959377,9.98947030947872,332
"434","{A6,A8} => {A2}",0.0129859319071006,0.659619450317125,0.0196870057437776,6.1978947646927,312
"435","{A2,A8} => {A6}",0.0129859319071006,0.480739599383667,0.0270124032298343,7.36623062167856,312
"436","{A2,A6} => {A8}",0.0129859319071006,0.527918781725888,0.0245983517855656,9.2447351674535,312
"437","{A8,A9} => {A12}",0.0115291767252144,0.532692307692308,0.0216432198451677,7.78495461351301,277
"438","{A12,A8} => {A9}",0.0115291767252144,0.647196261682243,0.0178140347956381,9.66410030029681,277
"439","{A12,A9} => {A8}",0.0115291767252144,0.494642857142857,0.0233080829101806,8.66201842982091,277
"440","{A8,A9} => {A3}",0.0125697161408474,0.580769230769231,0.0216432198451677,8.58152616141546,302
"441","{A3,A8} => {A9}",0.0125697161408474,0.583011583011583,0.0215599766919171,8.70567824327924,302
"442","{A3,A9} => {A8}",0.0125697161408474,0.577437858508604,0.0217680845750437,10.111896493096,302
"443","{A8,A9} => {A10}",0.0138599850162324,0.640384615384615,0.0216432198451677,8.50988980599047,333
"444","{A10,A8} => {A9}",0.0138599850162324,0.630681818181818,0.0219761924581703,9.41750240126561,333
"445","{A10,A9} => {A8}",0.0138599850162324,0.490427098674521,0.028261050528594,8.58819349326097,333
"446","{A8,A9} => {A5}",0.0136518771331058,0.630769230769231,0.0216432198451677,7.77571141019063,328
"447","{A5,A8} => {A9}",0.0136518771331058,0.559726962457338,0.024390243902439,8.35798632691112,328
"448","{A5,A9} => {A8}",0.0136518771331058,0.536824877250409,0.0254307833180721,9.40069570030491,328
"449","{A8,A9} => {A1}",0.00911512528094564,0.421153846153846,0.0216432198451677,4.80924064053817,219
"450","{A1,A8} => {A9}",0.00911512528094564,0.543424317617866,0.016773495380005,8.11455105971836,219
"451","{A1,A9} => {A8}",0.00911512528094564,0.457202505219207,0.0199367352035295,8.00637564897716,219
"452","{A8,A9} => {A11}",0.00982269208357613,0.453846153846154,0.0216432198451677,4.44340166760705,236
"453","{A11,A8} => {A9}",0.00982269208357613,0.484599589322382,0.0202697078165321,7.23616515417001,236
"454","{A11,A9} => {A8}",0.00982269208357613,0.453846153846154,0.0216432198451677,7.94760035882485,236
"455","{A8,A9} => {A2}",0.0136102555564805,0.628846153846154,0.0216432198451677,5.90874372010469,327
"456","{A2,A8} => {A9}",0.0136102555564805,0.503852080123267,0.0270124032298343,7.52364827659515,327
"457","{A2,A9} => {A8}",0.0136102555564805,0.530844155844156,0.0256388912011987,9.29596332967324,327
"458","{A12,A8} => {A3}",0.0106551236160826,0.598130841121495,0.0178140347956381,8.83806370773988,256
"459","{A3,A8} => {A12}",0.0106551236160826,0.494208494208494,0.0215599766919171,7.22253849261149,256
"460","{A12,A3} => {A8}",0.0106551236160826,0.540084388185654,0.0197286273204029,9.45777515346102,256
"461","{A12,A8} => {A10}",0.0114043119953384,0.64018691588785,0.0178140347956381,8.50726263336366,274
"462","{A10,A8} => {A12}",0.0114043119953384,0.518939393939394,0.0219761924581703,7.58396464646465,274
"463","{A10,A12} => {A8}",0.0114043119953384,0.485815602836879,0.0234745692166819,8.50743853772512,274
"464","{A12,A8} => {A5}",0.0120286356447182,0.675233644859813,0.0178140347956381,8.32383968773826,289
"465","{A5,A8} => {A12}",0.0120286356447182,0.493174061433447,0.024390243902439,7.20742092457421,289
"466","{A12,A5} => {A8}",0.0120286356447182,0.527372262773723,0.0228086239906768,9.23516471239173,289
"467","{A12,A8} => {A2}",0.0110713393823358,0.621495327102804,0.0178140347956381,5.83967412161594,266
"468","{A2,A8} => {A12}",0.0110713393823358,0.409861325115562,0.0270124032298343,5.98985900074605,266
"469","{A12,A2} => {A8}",0.0110713393823358,0.494423791821561,0.0223924082244235,8.6581822320006,266
"470","{A3,A8} => {A10}",0.0120286356447182,0.557915057915058,0.0215599766919171,7.41397521098849,289
"471","{A10,A8} => {A3}",0.0120286356447182,0.547348484848485,0.0219761924581703,8.08769661560252,289
"472","{A10,A3} => {A8}",0.0120286356447182,0.560077519379845,0.0214767335386664,9.80788810540828,289
"473","{A3,A8} => {A5}",0.0150253891617414,0.696911196911197,0.0215599766919171,8.59106640173854,361
"474","{A5,A8} => {A3}",0.0150253891617414,0.616040955631399,0.024390243902439,9.10270602706027,361
"475","{A3,A5} => {A8}",0.0150253891617414,0.527777777777778,0.0284691584117206,9.24226595400065,361
"476","{A3,A8} => {A1}",0.00998917839007742,0.463320463320463,0.0215599766919171,5.29074973941894,240
"477","{A1,A8} => {A3}",0.00998917839007742,0.595533498759305,0.016773495380005,8.7996850191827,240
"478","{A1,A3} => {A8}",0.00998917839007742,0.400667779632721,0.0249313243985682,7.01635865412227,240
"479","{A3,A8} => {A11}",0.0105302588862066,0.488416988416988,0.0215599766919171,4.78186901536535,253
"480","{A11,A8} => {A3}",0.0105302588862066,0.519507186858316,0.0202697078165321,7.67630976104422,253
"481","{A11,A3} => {A8}",0.0105302588862066,0.480075901328273,0.021934570881545,8.40692682602995,253
"482","{A3,A8} => {A2}",0.0155248480812453,0.72007722007722,0.0215599766919171,6.7659660890009,373
"483","{A2,A8} => {A3}",0.0155248480812453,0.574730354391371,0.0270124032298343,8.49229489213228,373
"484","{A2,A3} => {A8}",0.0155248480812453,0.45935960591133,0.0337967202197619,8.04415006678252,373
"485","{A10,A8} => {A5}",0.0136518771331058,0.621212121212121,0.0219761924581703,7.65789760094532,328
"486","{A5,A8} => {A10}",0.0136518771331058,0.559726962457338,0.024390243902439,7.43805309734513,328
"487","{A10,A5} => {A8}",0.0136518771331058,0.517350157728707,0.0263880795804545,9.05966099824337,328
"488","{A10,A8} => {A11}",0.011487555148589,0.522727272727273,0.0219761924581703,5.1177854338001,276
"489","{A11,A8} => {A10}",0.011487555148589,0.566735112936345,0.0202697078165321,7.53118242445167,276
"490","{A10,A11} => {A8}",0.011487555148589,0.436708860759494,0.0263048364272039,7.64749787799387,276
"491","{A10,A8} => {A2}",0.014317822359111,0.651515151515151,0.0219761924581703,6.12174541662223,344
"492","{A2,A8} => {A10}",0.014317822359111,0.530046224961479,0.0270124032298343,7.04363418192727,344
"493","{A10,A2} => {A8}",0.014317822359111,0.487943262411348,0.0293432115208524,8.54469739263486,344
"494","{A5,A8} => {A1}",0.01032215100308,0.42320819112628,0.024390243902439,4.83269961977186,248
"495","{A1,A8} => {A5}",0.01032215100308,0.615384615384615,0.016773495380005,7.5860599123811,248
"496","{A1,A5} => {A8}",0.01032215100308,0.442857142857143,0.0233080829101806,7.7551645147855,248
"497","{A5,A8} => {A11}",0.0109464746524598,0.448805460750853,0.024390243902439,4.39405052974735,263
"498","{A11,A8} => {A5}",0.0109464746524598,0.540041067761807,0.0202697078165321,6.65727382967941,263
"499","{A11,A5} => {A8}",0.0109464746524598,0.452667814113597,0.0241821360193124,7.92696567193388,263
"500","{A5,A8} => {A2}",0.0166070090735037,0.680887372013652,0.024390243902439,6.39773171685569,399
"501","{A2,A8} => {A5}",0.0166070090735037,0.614791987673344,0.0270124032298343,7.5787543847305,399
"502","{A2,A5} => {A8}",0.0166070090735037,0.456521739130435,0.0363772579705319,7.99445430346051,399
"503","{A1,A8} => {A2}",0.0113626904187131,0.67741935483871,0.016773495380005,6.36514564699055,273
"504","{A2,A8} => {A1}",0.0113626904187131,0.420647149460709,0.0270124032298343,4.80345456888925,273
"505","{A1,A2} => {A8}",0.0113626904187131,0.317073170731707,0.0358361774744027,5.55247813411079,273
"506","{A11,A8} => {A2}",0.0134853908266045,0.665297741273101,0.0202697078165321,6.25124893696813,324
"507","{A2,A8} => {A11}",0.0134853908266045,0.499229583975347,0.0270124032298343,4.88773023006996,324
"508","{A11,A2} => {A8}",0.0134853908266045,0.392727272727273,0.0343378007158911,6.8773071826133,324
"509","{A6,A9} => {A12}",0.013027553483726,0.522537562604341,0.0249313243985682,7.63654956151575,313
"510","{A12,A6} => {A9}",0.013027553483726,0.618577075098814,0.0210605177724132,9.23675127801374,313
"511","{A12,A9} => {A6}",0.013027553483726,0.558928571428571,0.0233080829101806,8.56429710276968,313
"512","{A6,A9} => {A3}",0.0133189045201032,0.534223706176962,0.0249313243985682,7.8937630778645,320
"513","{A3,A6} => {A9}",0.0133189045201032,0.601503759398496,0.0221426787646716,8.9818081561891,320
"514","{A3,A9} => {A6}",0.0133189045201032,0.611854684512428,0.0217680845750437,9.37526827174464,320
"515","{A6,A9} => {A10}",0.0155248480812453,0.622704507512521,0.0249313243985682,8.27494385923442,373
"516","{A10,A6} => {A9}",0.0155248480812453,0.62063227953411,0.0250145675518189,9.26744011689653,373
"517","{A10,A9} => {A6}",0.0155248480812453,0.549337260677467,0.028261050528594,8.41733228637552,373
"518","{A6,A9} => {A5}",0.0147340381253642,0.590984974958264,0.0249313243985682,7.28527706944446,354
"519","{A5,A6} => {A9}",0.0147340381253642,0.608247422680412,0.0242237575959377,9.08250626309483,354
"520","{A5,A9} => {A6}",0.0147340381253642,0.579378068739771,0.0254307833180721,8.87763869868733,354
"521","{A6,A9} => {A1}",0.0106135020394573,0.425709515859766,0.0249313243985682,4.86126275097279,255
"522","{A1,A6} => {A9}",0.0106135020394573,0.536842105263158,0.0197702488970282,8.01626377939878,255
"523","{A1,A9} => {A6}",0.0106135020394573,0.532359081419624,0.0199367352035295,8.15718066976269,255
"524","{A6,A9} => {A11}",0.00990593523682677,0.397328881469115,0.0249313243985682,3.89006670993356,238
"525","{A11,A6} => {A9}",0.00990593523682677,0.523076923076923,0.0189378173645218,7.81071855428599,238
"526","{A11,A9} => {A6}",0.00990593523682677,0.457692307692308,0.0216432198451677,7.01308379120879,238
"527","{A6,A9} => {A2}",0.0136102555564805,0.545909849749583,0.0249313243985682,5.12946032463178,327
"528","{A2,A6} => {A9}",0.0136102555564805,0.553299492385787,0.0245983517855656,8.26200969798689,327
"529","{A2,A9} => {A6}",0.0136102555564805,0.530844155844156,0.0256388912011987,8.13396791346409,327
"530","{A12,A6} => {A3}",0.0117789061849663,0.559288537549407,0.0210605177724132,8.26412447918946,283
"531","{A3,A6} => {A12}",0.0117789061849663,0.531954887218045,0.0221426787646716,7.77417768874741,283
"532","{A12,A3} => {A6}",0.0117789061849663,0.59704641350211,0.0197286273204029,9.14836551709291,283
"533","{A12,A6} => {A10}",0.0125697161408474,0.596837944664032,0.0210605177724132,7.93121043058519,302
"534","{A10,A6} => {A12}",0.0125697161408474,0.502495840266223,0.0250145675518189,7.34365271182255,302
"535","{A10,A12} => {A6}",0.0125697161408474,0.535460992907801,0.0234745692166819,8.20471034158344,302
"536","{A12,A6} => {A5}",0.012777824023974,0.606719367588933,0.0210605177724132,7.47924039286388,307
"537","{A5,A6} => {A12}",0.012777824023974,0.527491408934708,0.0242237575959377,7.70894683154823,307
"538","{A12,A5} => {A6}",0.012777824023974,0.56021897810219,0.0228086239906768,8.5840696223745,307
"539","{A12,A6} => {A1}",0.00911512528094564,0.432806324110672,0.0210605177724132,4.94230263454515,219
"540","{A1,A6} => {A12}",0.00911512528094564,0.461052631578947,0.0197702488970282,6.73798693814829,219
"541","{A1,A12} => {A6}",0.00911512528094564,0.451546391752577,0.0201864646632814,6.91891173995371,219
"542","{A12,A6} => {A2}",0.0111129609589611,0.527667984189723,0.0210605177724132,4.95805670244126,267
"543","{A2,A6} => {A12}",0.0111129609589611,0.451776649746193,0.0245983517855656,6.60242444452678,267
"544","{A12,A2} => {A6}",0.0111129609589611,0.496282527881041,0.0223924082244235,7.6043903156058,267
"545","{A3,A6} => {A10}",0.0125697161408474,0.567669172932331,0.0221426787646716,7.54359488322576,302
"546","{A10,A6} => {A3}",0.0125697161408474,0.502495840266223,0.0250145675518189,7.42494776029291,302
"547","{A10,A3} => {A6}",0.0125697161408474,0.585271317829457,0.0214767335386664,8.96793921056795,302
"548","{A3,A6} => {A5}",0.0158161991176226,0.714285714285714,0.0221426787646716,8.80524811258521,380
"549","{A5,A6} => {A3}",0.0158161991176226,0.652920962199313,0.0242237575959377,9.64765008474827,380
"550","{A3,A5} => {A6}",0.0158161991176226,0.555555555555556,0.0284691584117206,8.51261337868481,380
"551","{A3,A6} => {A1}",0.0116540414550903,0.526315789473684,0.0221426787646716,6.01010606363818,280
"552","{A1,A6} => {A3}",0.0116540414550903,0.589473684210526,0.0197702488970282,8.71014436460154,280
"553","{A1,A3} => {A6}",0.0116540414550903,0.467445742904841,0.0249313243985682,7.16253279274982,280
"554","{A3,A6} => {A11}",0.00928161158744693,0.419172932330827,0.0221426787646716,4.10393189575406,223
"555","{A11,A6} => {A3}",0.00928161158744693,0.49010989010989,0.0189378173645218,7.24193125447738,223
