"","rules","support","confidence","lift","itemset"
"629","{A5} => {C34}",0.00574377757429451,0.0708055413032324,2.65393749664815,309
"630","{C34} => {B4}",0.00541080496129193,0.202808112324493,1.51701983396895,310
"632","{B25} => {B21}",0.00557729126779322,0.20679012345679,6.31301080835177,311
"633","{B21} => {B25}",0.00557729126779322,0.170266836086404,6.31301080835176,311
"634","{B30} => {B25}",0.00628485807042371,0.180622009569378,6.69695123752141,312
"635","{B25} => {B30}",0.00628485807042371,0.233024691358025,6.69695123752141,312
"636","{B27} => {B25}",0.00665945226005161,0.179372197309417,6.65061174777169,313
"637","{B25} => {B27}",0.00665945226005161,0.246913580246914,6.65061174777169,313
"638","{B25} => {B19}",0.00636810122367435,0.236111111111111,5.86639664483511,314
"639","{B19} => {B25}",0.00636810122367435,0.158221302998966,5.86639664483511,314
"640","{B26} => {B25}",0.00923999001082161,0.197158081705151,7.31006183803697,315
"641","{B25} => {B26}",0.00923999001082161,0.342592592592593,7.31006183803697,315
"642","{B25,B26} => {B24}",0.00678431698992758,0.734234234234234,10.7368908774873,316
"643","{B24,B26} => {B25}",0.00678431698992758,0.361419068736142,13.4003928170595,316
"644","{B24,B25} => {B26}",0.00678431698992758,0.522435897435897,11.1474643621624,316
"645","{B32} => {B25}",0.0100724215433281,0.194533762057878,7.21275951728792,317
"646","{B25} => {B32}",0.0100724215433281,0.373456790123457,7.21275951728792,317
"647","{B25,B32} => {B24}",0.00657620910680097,0.652892561983471,9.54741125636937,318
"648","{B24,B32} => {B25}",0.00657620910680097,0.322448979591837,11.9554925673973,318
"649","{B24,B25} => {B32}",0.00657620910680097,0.506410256410256,9.78055692967268,318
"650","{B31} => {B25}",0.00803296428868725,0.154895666131621,5.74309147296039,319
"651","{B25} => {B31}",0.00803296428868725,0.29783950617284,5.74309147296039,319
"652","{B25,B31} => {B24}",0.00536918338466661,0.66839378238342,9.7740894799416,320
"653","{B24,B31} => {B25}",0.00536918338466661,0.307142857142857,11.3879850088183,320
"654","{B24,B25} => {B31}",0.00536918338466661,0.413461538461538,7.97257377454007,320
"655","{B25} => {B23}",0.00828269374843919,0.307098765432099,5.91214338002532,321
"656","{B23} => {B25}",0.00828269374843919,0.159455128205128,5.91214338002532,321
"657","{B24,B25} => {B23}",0.00520269707816532,0.400641025641026,7.71298179651545,322
"658","{B23,B25} => {B24}",0.00520269707816532,0.628140703517588,9.18545863829189,322
"659","{B23,B24} => {B25}",0.00520269707816532,0.283446712018141,10.5093992329442,322
"660","{B25} => {B17}",0.00532756180804129,0.197530864197531,3.62557413537806,323
"661","{B17} => {B25}",0.00532756180804129,0.0977845683728037,3.62557413537806,323
"662","{B25} => {B24}",0.0129859319071006,0.481481481481481,7.04082414733662,324
"663","{B24} => {B25}",0.0129859319071006,0.189896530736458,7.04082414733662,324
"664","{B25} => {B13}",0.00657620910680097,0.243827160493827,3.27273260224843,325
"665","{B13} => {B25}",0.00657620910680097,0.088268156424581,3.27273260224843,325
"666","{B25} => {B10}",0.00840755847831516,0.311728395061728,3.10127802060169,326
"667","{B10} => {B25}",0.00840755847831516,0.0836438923395445,3.10127802060169,326
"668","{B4} => {B25}",0.0072005327561808,0.0538605230386052,1.99699525698384,327
"669","{B25} => {B4}",0.0072005327561808,0.266975308641975,1.99699525698384,327
"670","{P14} => {P11}",0.00595188545742113,0.207848837209302,7.67093112563855,328
"671","{P11} => {P14}",0.00595188545742113,0.219662058371736,7.67093112563855,328
"672","{P5} => {P11}",0.00516107550154,0.172461752433936,6.3649248294589,329
"673","{P11} => {P5}",0.00516107550154,0.19047619047619,6.3649248294589,329
"674","{P23} => {P11}",0.00570215599766919,0.171464330413016,6.32811367512001,330
"675","{P11} => {P23}",0.00570215599766919,0.210445468509985,6.32811367512001,330
"676","{P12} => {P11}",0.00528594023141597,0.14334085778781,5.29018041353292,331
"677","{P11} => {P12}",0.00528594023141597,0.195084485407066,5.29018041353292,331
"678","{P2} => {P11}",0.00782485640556064,0.207276736493936,7.64981700614947,332
"679","{P11} => {P2}",0.00782485640556064,0.288786482334869,7.64981700614947,332
"680","{P11,P2} => {P1}",0.00586864230417048,0.75,7.95211827007944,333
"681","{P1,P2} => {P11}",0.00586864230417048,0.263059701492537,9.7085597358828,333
"682","{P1,P11} => {P2}",0.00586864230417048,0.532075471698113,14.0944269934056,333
"683","{P17} => {P11}",0.00549404811454258,0.145374449339207,5.3652327493453,334
"684","{P11} => {P17}",0.00549404811454258,0.202764976958525,5.3652327493453,334
"685","{P4} => {P11}",0.00890701739781903,0.216161616161616,7.97772502288631,335
"686","{P11} => {P4}",0.00890701739781903,0.328725038402458,7.97772502288631,335
"687","{P3,P4} => {P11}",0.00532756180804129,0.42809364548495,15.7993516534891,336
"688","{P11,P4} => {P3}",0.00532756180804129,0.598130841121495,14.3277084633949,336
"689","{P11,P3} => {P4}",0.00532756180804129,0.563876651982379,13.6845458995239,336
"690","{P11,P4} => {P1}",0.00545242653791726,0.61214953271028,6.49051397744801,337
"691","{P1,P4} => {P11}",0.00545242653791726,0.324257425742574,11.9671411841645,337
"692","{P1,P11} => {P4}",0.00545242653791726,0.494339622641509,11.9969735086716,337
"693","{P3} => {P11}",0.00944809789394822,0.226321036889332,8.35267163180198,338
"694","{P11} => {P3}",0.00944809789394822,0.348694316436252,8.35267163180198,338
"695","{P11,P3} => {P1}",0.00611837176392242,0.647577092511013,6.86614617152233,339
"696","{P1,P3} => {P11}",0.00611837176392242,0.284332688588008,10.4936669370437,339
"697","{P1,P11} => {P3}",0.00611837176392242,0.554716981132075,13.2877668880152,339
"698","{P15} => {P11}",0.00674269541330226,0.12,4.42875576036866,340
"699","{P11} => {P15}",0.00674269541330226,0.248847926267281,4.42875576036866,340
"700","{P6} => {P11}",0.00724215433280613,0.124019957234498,4.57711750002463,341
"701","{P11} => {P6}",0.00724215433280613,0.267281105990783,4.57711750002463,341
"702","{P11} => {A1}",0.00524431865479064,0.193548387096774,2.21016803630565,342
"703","{A1} => {P11}",0.00524431865479064,0.0598859315589354,2.21016803630565,342
"704","{P11} => {P1}",0.0110297178057105,0.407066052227343,4.31604985472821,343
"705","{P1} => {P11}",0.0110297178057105,0.116946160635481,4.31604985472821,343
"706","{P11} => {A11}",0.00749188379255806,0.276497695852535,2.70706342320823,344
"707","{A11} => {P11}",0.00749188379255806,0.0733496332518337,2.70706342320823,344
"708","{P11} => {A2}",0.00686756014317822,0.253456221198157,2.38151707880599,345
"709","{A2} => {P11}",0.00686756014317822,0.0645287446226046,2.38151707880599,345
"710","{P11} => {B4}",0.00665945226005161,0.245775729646697,1.83842082207084,346
"712","{C9} => {C6}",0.00566053442104387,0.165853658536585,6.0836641221374,347
"713","{C6} => {C9}",0.00566053442104387,0.20763358778626,6.0836641221374,347
"714","{C6} => {C2}",0.00507783234828935,0.186259541984733,4.47955130703222,348
"715","{C2} => {C6}",0.00507783234828935,0.122122122122122,4.47955130703222,348
"716","{C7} => {C6}",0.00536918338466661,0.125730994152047,4.61192803892683,349
"717","{C6} => {C7}",0.00536918338466661,0.196946564885496,4.61192803892683,349
"718","{C6} => {C5}",0.00865728793806709,0.317557251908397,4.64089448561505,350
"719","{C5} => {C6}",0.00865728793806709,0.126520681265207,4.64089448561505,350
"720","{C6} => {B4}",0.00582702072754516,0.213740458015267,1.59879459659863,351
"722","{A41} => {A21}",0.00653458753017564,0.237160120845921,5.06489694528365,352
"723","{A21} => {A41}",0.00653458753017564,0.139555555555556,5.06489694528365,352
"724","{A41} => {A31}",0.0124448514109714,0.45166163141994,9.50229628414665,353
"725","{A31} => {A41}",0.0124448514109714,0.261821366024518,9.50229628414665,353
"726","{A4,A41} => {A31}",0.00549404811454258,0.547717842323652,11.5231776529493,354
"727","{A31,A41} => {A4}",0.00549404811454258,0.441471571906354,4.76924279974014,354
"728","{A31,A4} => {A41}",0.00549404811454258,0.406153846153846,14.7405623983267,354
"729","{A41} => {A16}",0.00511945392491468,0.185800604229607,3.60294214464935,355
"730","{A16} => {A41}",0.00511945392491468,0.099273607748184,3.60294214464935,355
"731","{A41} => {A4}",0.0100307999667027,0.36404833836858,3.93283515181812,356
"732","{A4} => {A41}",0.0100307999667027,0.108363309352518,3.93283515181812,356
"733","{A41} => {A15}",0.00595188545742113,0.216012084592145,2.33044739308975,357
"734","{A15} => {A41}",0.00595188545742113,0.0642119443197126,2.33044739308975,357
"735","{B4} => {A41}",0.0068259385665529,0.0510585305105853,1.85306987016212,358
"736","{A41} => {B4}",0.0068259385665529,0.24773413897281,1.85306987016212,358
"737","{P82} => {P23}",0.00532756180804129,0.193061840120664,5.80538644648193,359
"738","{P23} => {P82}",0.00532756180804129,0.160200250312891,5.80538644648193,359
"739","{P82} => {P4}",0.00536918338466661,0.194570135746606,4.72196169843229,360
"740","{P4} => {P82}",0.00536918338466661,0.13030303030303,4.72196169843229,360
"741","{P82} => {P3}",0.00570215599766919,0.206636500754148,4.94979916961032,361
"742","{P3} => {P82}",0.00570215599766919,0.136590229312064,4.94979916961032,361
"743","{P82} => {C56}",0.00545242653791726,0.197586726998492,4.63143288084465,362
"744","{C56} => {P82}",0.00545242653791726,0.12780487804878,4.63143288084465,362
"745","{P82} => {P6}",0.00503621077166403,0.182503770739065,3.12532829349734,363
"746","{P6} => {P82}",0.00503621077166403,0.0862437633642195,3.12532829349734,363
"747","{P82} => {P1}",0.00882377424456838,0.319758672699849,3.39034504425709,364
"748","{P1} => {P82}",0.00882377424456838,0.0935569285083848,3.39034504425709,364
"749","{P39} => {P23}",0.00503621077166403,0.179525222551929,5.39833917025362,365
"750","{P23} => {P39}",0.00503621077166403,0.151439299123905,5.39833917025362,365
"751","{P39} => {P3}",0.00620161491717306,0.22106824925816,5.29549925889986,366
"752","{P3} => {P39}",0.00620161491717306,0.148554336989033,5.29549925889986,366
"753","{P39} => {P15}",0.00728377590943145,0.259643916913947,4.62089240575887,367
"754","{P15} => {P39}",0.00728377590943145,0.12962962962963,4.62089240575887,367
"755","{P6} => {P39}",0.00865728793806709,0.148253741981468,5.28478398345216,368
"756","{P39} => {P6}",0.00865728793806709,0.308605341246291,5.28478398345216,368
"757","{P39} => {P1}",0.0102389078498294,0.364985163204748,3.86987357950453,369
"758","{P1} => {P39}",0.0102389078498294,0.10856134157105,3.86987357950453,369
"759","{C41} => {C40}",0.00503621077166403,0.178729689807976,4.35955281962075,370
"760","{C40} => {C41}",0.00503621077166403,0.122842639593909,4.35955281962075,370
"761","{C41} => {B24}",0.00511945392491468,0.181683899556869,2.65680911184012,371
"762","{B24} => {C41}",0.00511945392491468,0.0748630553864881,2.65680911184012,371
"763","{C5} => {C41}",0.00828269374843919,0.121046228710462,4.29580013441295,372
"764","{C41} => {C5}",0.00828269374843919,0.293943870014771,4.29580013441295,372
"765","{C41} => {B4}",0.00599350703404645,0.212703101920236,1.59103509549676,373
"767","{C35} => {C30}",0.0084908016315658,0.294372294372294,10.4315468209274,374
"768","{C30} => {C35}",0.0084908016315658,0.300884955752212,10.4315468209274,374
"769","{C30} => {C21}",0.00532756180804129,0.188790560471976,6.53585303443761,375
"770","{C21} => {C30}",0.00532756180804129,0.184438040345821,6.53585303443761,375
"771","{C50} => {C30}",0.00524431865479064,0.172131147540984,6.09973886551574,376
"772","{C30} => {C50}",0.00524431865479064,0.185840707964602,6.09973886551574,376
"773","{C40} => {C30}",0.00615999334054774,0.150253807106599,5.32448078103709,377
"774","{C30} => {C40}",0.00615999334054774,0.218289085545723,5.32448078103709,377
"775","{C56} => {C30}",0.00649296595355032,0.15219512195122,5.39327433628319,378
"776","{C30} => {C56}",0.00649296595355032,0.230088495575221,5.39327433628319,378
"777","{C30} => {B10}",0.00524431865479064,0.185840707964602,1.84886494805695,379
"778","{B10} => {C30}",0.00524431865479064,0.0521739130434783,1.84886494805694,379
"779","{C30} => {B4}",0.00566053442104387,0.200589970501475,1.50042796739366,380
"781","{A37} => {A21}",0.00536918338466661,0.18942731277533,4.04549388154675,381
"782","{A21} => {A37}",0.00536918338466661,0.114666666666667,4.04549388154675,381
"783","{A37} => {A17}",0.00923999001082161,0.325991189427313,5.81028510176604,382
"784","{A17} => {A37}",0.00923999001082161,0.164688427299703,5.81028510176604,382
"785","{A37} => {A12}",0.0068259385665529,0.240822320117474,3.51946293378494,383
"786","{A12} => {A37}",0.0068259385665529,0.0997566909975669,3.51946293378494,383
"787","{A37} => {A10}",0.00615999334054774,0.217327459618209,2.88800306680701,384
"788","{A10} => {A37}",0.00615999334054774,0.081858407079646,2.88800306680701,384
"789","{A5} => {A37}",0.00503621077166403,0.0620831195484864,2.19032163035526,385
"790","{A37} => {A5}",0.00503621077166403,0.177679882525697,2.19032163035526,385
"791","{A37} => {A1}",0.00603512861067177,0.212922173274596,2.43140120489327,386
"792","{A1} => {A37}",0.00603512861067177,0.0689163498098859,2.43140120489327,386
"793","{A37} => {A15}",0.0059102638807958,0.208516886930984,2.24958541778348,387
"794","{A15} => {A37}",0.0059102638807958,0.0637629097440503,2.24958541778348,387
"795","{A37} => {A11}",0.00695080329642887,0.245227606461087,2.40091217311902,388
"796","{A11} => {A37}",0.00695080329642887,0.0680521597392013,2.40091217311902,388
"797","{A37} => {A2}",0.00586864230417048,0.20704845814978,1.94546196930255,389
"798","{A2} => {A37}",0.00586864230417048,0.0551427454047712,1.94546196930255,389
"800","{A37} => {B4}",0.00503621077166403,0.177679882525697,1.32905879749764,390
"801","{C50} => {C29}",0.00715891117955548,0.234972677595628,8.2899464785794,391
"802","{C29} => {C50}",0.00715891117955548,0.252569750367107,8.2899464785794,391
"803","{C49} => {C29}",0.0060767501872971,0.190600522193211,6.7244759856301,392
"804","{C29} => {C49}",0.0060767501872971,0.2143906020558,6.7244759856301,392
"805","{C9} => {C29}",0.00557729126779322,0.163414634146341,5.76534508076358,393
"806","{C29} => {C9}",0.00557729126779322,0.196769456681351,5.76534508076358,393
"807","{C40} => {C29}",0.00953134104719887,0.23248730964467,8.20226152940212,394
"808","{C29} => {C40}",0.00953134104719887,0.336270190895742,8.20226152940212,394
"809","{C56} => {C29}",0.00620161491717306,0.145365853658537,5.12857562408223,395
"810","{C29} => {C56}",0.00620161491717306,0.218795888399413,5.12857562408223,395
"811","{C5} => {C29}",0.00582702072754516,0.0851581508515815,3.00441957762129,396
"812","{C29} => {C5}",0.00582702072754516,0.205580029368576,3.00441957762129,396
"813","{C29} => {A10}",0.00507783234828935,0.179148311306902,2.38065117669227,397
"814","{A10} => {C29}",0.00507783234828935,0.0674778761061947,2.38065117669227,397
"815","{C29} => {A11}",0.00599350703404645,0.211453744493392,2.07024762233017,398
"816","{A11} => {C29}",0.00599350703404645,0.058679706601467,2.07024762233017,398
"817","{C29} => {A2}",0.0059102638807958,0.208516886930984,1.95925957192171,399
"818","{A2} => {C29}",0.0059102638807958,0.0555338287055143,1.95925957192171,399
"819","{C29} => {B4}",0.00586864230417048,0.20704845814978,1.54873793757989,400
"821","{P14} => {P12}",0.0059102638807958,0.206395348837209,5.59690141214762,401
"822","{P12} => {P14}",0.0059102638807958,0.160270880361174,5.59690141214762,401
"823","{P2} => {P14}",0.00674269541330226,0.178610804851158,6.23735929847953,402
"824","{P14} => {P2}",0.00674269541330226,0.23546511627907,6.23735929847953,402
"825","{P14,P2} => {P1}",0.00549404811454258,0.814814814814815,8.63933836749371,403
"826","{P1,P2} => {P14}",0.00549404811454258,0.246268656716418,8.60007375911142,403
"827","{P1,P14} => {P2}",0.00549404811454258,0.469750889679715,12.4434783632247,403
"828","{P17} => {P14}",0.00761674852243403,0.201541850220264,7.03814606597685,404
"829","{P14} => {P17}",0.00761674852243403,0.265988372093023,7.03814606597685,404
"830","{P4} => {P14}",0.00690918171980355,0.167676767676768,5.8555261921541,405
"831","{P14} => {P4}",0.00690918171980355,0.241279069767442,5.8555261921541,405
"832","{P3} => {P14}",0.00919836843419629,0.220338983050847,7.69457035869137,406
"833","{P14} => {P3}",0.00919836843419629,0.321220930232558,7.69457035869137,406
"834","{P14,P3} => {P1}",0.00595188545742113,0.647058823529412,6.86065105653912,407
"835","{P1,P3} => {P14}",0.00595188545742113,0.276595744680851,9.65914151410193,407
"836","{P1,P14} => {P3}",0.00595188545742113,0.508896797153025,12.1901838967085,407
"837","{P16} => {P14}",0.00532756180804129,0.098613251155624,3.44372379689684,408
"838","{P14} => {P16}",0.00532756180804129,0.186046511627907,3.44372379689684,408
"839","{P15} => {P14}",0.00761674852243403,0.135555555555556,4.73380490956072,409
"840","{P14} => {P15}",0.00761674852243403,0.265988372093023,4.73380490956072,409
"841","{P6} => {P14}",0.00786647798218596,0.134711332858161,4.70432337681712,410
"842","{P14} => {P6}",0.00786647798218596,0.274709302325581,4.70432337681712,410
"843","{P14} => {P1}",0.0116956630317156,0.40843023255814,4.33051401917117,411
"844","{P1} => {P14}",0.0116956630317156,0.124007060900265,4.33051401917117,411
"845","{P14} => {A11}",0.00549404811454258,0.191860465116279,1.87841871837152,412
"846","{A11} => {P14}",0.00549404811454258,0.0537897310513447,1.87841871837152,412
"847","{P14} => {A2}",0.00511945392491468,0.178779069767442,1.67983806422861,413
"849","{P14} => {B4}",0.00549404811454258,0.191860465116279,1.43513061484549,414
"851","{A33} => {A21}",0.013027553483726,0.452966714905933,9.67375848207107,415
"852","{A21} => {A33}",0.013027553483726,0.278222222222222,9.67375848207107,415
"853","{A21,A33} => {A16}",0.00620161491717306,0.476038338658147,9.23107112558567,416
"854","{A16,A33} => {A21}",0.00620161491717306,0.634042553191489,13.5408945626478,416
"855","{A16,A21} => {A33}",0.00620161491717306,0.467084639498433,16.2404855985374,416
"856","{A33} => {A31}",0.00761674852243403,0.264833574529667,5.57170881055147,417
"857","{A31} => {A33}",0.00761674852243403,0.160245183887916,5.57170881055147,417
"858","{A33} => {A16}",0.0097810705069508,0.340086830680174,6.59477497491675,418
"859","{A16} => {A33}",0.0097810705069508,0.189669087974173,6.59477497491675,418
"860","{A33} => {A17}",0.00516107550154,0.1794500723589,3.19841798107933,419
"861","{A17} => {A33}",0.00516107550154,0.0919881305637982,3.19841798107933,419
"862","{A33} => {A13}",0.00732539748605677,0.254703328509407,4.28536566580322,420
"863","{A13} => {A33}",0.00732539748605677,0.123249299719888,4.28536566580322,420
"864","{A33} => {A12}",0.00545242653791726,0.189580318379161,2.77059411762635,421
"865","{A12} => {A33}",0.00545242653791726,0.079683698296837,2.77059411762635,421
"866","{A33} => {A10}",0.00557729126779322,0.193921852387844,2.57697258045925,422
"867","{A10} => {A33}",0.00557729126779322,0.0741150442477876,2.57697258045925,422
"868","{A5} => {A33}",0.00541080496129193,0.0667008722421755,2.31918257089798,423
"869","{A33} => {A5}",0.00541080496129193,0.188133140376266,2.31918257089799,423
"870","{A33} => {A15}",0.00840755847831516,0.29232995658466,3.15380311490931,424
"871","{A15} => {A33}",0.00840755847831516,0.0907049842837899,3.15380311490931,424
"872","{A33} => {A11}",0.00674269541330226,0.234442836468886,2.29532338590116,425
"873","{A11} => {A33}",0.00674269541330226,0.0660146699266504,2.29532338590116,425
"874","{A33} => {A2}",0.00595188545742113,0.206946454413893,1.9445035251264,426
"875","{A2} => {A33}",0.00595188545742113,0.0559249120062573,1.9445035251264,426
"877","{A33} => {B4}",0.00603512861067177,0.209840810419682,1.56962494120276,427
"878","{C40} => {C35}",0.00541080496129193,0.131979695431472,4.57567700207294,428
"879","{C35} => {C40}",0.00541080496129193,0.187590187590188,4.57567700207294,428
"880","{C56} => {C35}",0.00603512861067177,0.141463414634146,4.9044733044733,429
"881","{C35} => {C56}",0.00603512861067177,0.209235209235209,4.9044733044733,429
"882","{C35} => {C17}",0.00507783234828935,0.176046176046176,3.06498943890248,430
"883","{C17} => {C35}",0.00507783234828935,0.0884057971014493,3.06498943890248,430
"884","{C35} => {A11}",0.00524431865479064,0.181818181818182,1.78009928132178,431
"885","{A11} => {C35}",0.00524431865479064,0.0513447432762836,1.78009928132178,431
"886","{C35} => {A2}",0.00561891284441855,0.194805194805195,1.83042221759469,432
"887","{A2} => {C35}",0.00561891284441855,0.0527962456003129,1.83042221759469,432
"888","{C35} => {B4}",0.0060767501872971,0.210678210678211,1.57588875770694,433
"890","{C40} => {C21}",0.0060767501872971,0.148223350253807,5.13143258385875,434
"891","{C21} => {C40}",0.0060767501872971,0.210374639769452,5.13143258385875,434
"892","{C21} => {C17}",0.0059102638807958,0.204610951008646,3.56230631082153,435
"893","{C17} => {C21}",0.0059102638807958,0.102898550724638,3.56230631082153,435
"894","{C21} => {A2}",0.00536918338466661,0.185878962536023,1.74654984508819,436
"895","{A2} => {C21}",0.00536918338466661,0.0504497457958545,1.74654984508819,436
"896","{C21} => {B4}",0.00516107550154,0.178674351585014,1.33649750036786,437
"898","{P5} => {P12}",0.00586864230417048,0.196105702364395,5.31787314334871,438
"899","{P12} => {P5}",0.00586864230417048,0.159142212189616,5.31787314334871,438
"900","{P5} => {P2}",0.00853242320819113,0.285118219749652,7.55264646935518,439
"901","{P2} => {P5}",0.00853242320819113,0.226019845644983,7.55264646935518,439
"902","{P2,P5} => {P1}",0.00670107383667693,0.785365853658537,8.32709620476611,440
"903","{P1,P5} => {P2}",0.00670107383667693,0.560975609756098,14.8599779492834,440
"904","{P1,P2} => {P5}",0.00670107383667693,0.300373134328358,10.037225209142,440
"905","{P5} => {P4}",0.00665945226005161,0.222531293463143,5.40054227954089,441
"906","{P4} => {P5}",0.00665945226005161,0.161616161616162,5.40054227954089,441
"907","{P5} => {P3}",0.00715891117955548,0.239221140472879,5.7303361126634,442
"908","{P3} => {P5}",0.00715891117955548,0.17148554336989,5.7303361126634,442
"909","{P3,P5} => {P1}",0.00582702072754516,0.813953488372093,8.63020587450481,443
"910","{P1,P5} => {P3}",0.00582702072754516,0.48780487804878,11.6849451645065,443
"911","{P1,P3} => {P5}",0.00582702072754516,0.270793036750484,9.04878094710308,443
"912","{P5} => {P16}",0.00715891117955548,0.239221140472879,4.42798699614899,444
"913","{P16} => {P5}",0.00715891117955548,0.13251155624037,4.42798699614899,444
"914","{P5} => {P15}",0.00724215433280613,0.242002781641168,4.30693246793386,445
"915","{P15} => {P5}",0.00724215433280613,0.128888888888889,4.30693246793386,445
"916","{P6} => {P5}",0.00878215266794306,0.150392017106201,5.02547789011625,446
"917","{P5} => {P6}",0.00878215266794306,0.29346314325452,5.02547789011625,446
"918","{P5,P6} => {P1}",0.00561891284441855,0.639810426540284,6.78379757637108,447
"919","{P1,P6} => {P5}",0.00561891284441855,0.311778290993072,10.4183382745473,447
"920","{P1,P5} => {P6}",0.00561891284441855,0.470383275261324,8.0551878627431,447
"921","{P5} => {A4}",0.00882377424456838,0.294853963838665,3.1853243413614,448
"922","{A4} => {P5}",0.00882377424456838,0.0953237410071942,3.1853243413614,448
"923","{P5} => {A15}",0.00520269707816532,0.173852573018081,1.87560930369664,449
"924","{A15} => {P5}",0.00520269707816532,0.0561293219577908,1.87560930369664,449
"925","{P5} => {P1}",0.0119453924914676,0.399165507649513,4.2322817682203,450
"926","{P1} => {P5}",0.0119453924914676,0.126654898499559,4.2322817682203,450
"927","{P5} => {A2}",0.0055356696911679,0.184979137691238,1.73809494023061,451
"928","{A2} => {P5}",0.0055356696911679,0.0520140789988267,1.73809494023061,451
"929","{P5} => {B4}",0.00724215433280613,0.242002781641168,1.81019888907556,452
"930","{B4} => {P5}",0.00724215433280613,0.0541718555417186,1.81019888907556,452
"931","{C50} => {C49}",0.010197286273204,0.334699453551913,10.4980275078828,453
"932","{C49} => {C50}",0.010197286273204,0.319843342036554,10.4980275078828,453
"933","{C9} => {C50}",0.00528594023141597,0.154878048780488,5.08346994535519,454
"934","{C50} => {C9}",0.00528594023141597,0.173497267759563,5.08346994535519,454
"935","{C50} => {C40}",0.00832431532506451,0.273224043715847,6.66444758813903,455
"936","{C40} => {C50}",0.00832431532506451,0.203045685279188,6.66444758813903,455
"937","{C56} => {C50}",0.00678431698992758,0.159024390243902,5.21956284153005,456
"938","{C50} => {C56}",0.00678431698992758,0.222677595628415,5.21956284153005,456
"939","{C50} => {A10}",0.00536918338466661,0.176229508196721,2.34186402872479,457
"940","{A10} => {C50}",0.00536918338466661,0.0713495575221239,2.34186402872479,457
"941","{C50} => {A11}",0.00757512694580871,0.248633879781421,2.43426144891133,458
"942","{A11} => {C50}",0.00757512694580871,0.0741646291768541,2.43426144891133,458
"943","{C50} => {A2}",0.00661783068342629,0.217213114754098,2.04097078415407,459
"944","{A2} => {C50}",0.00661783068342629,0.0621822448181463,2.04097078415407,459
"945","{C50} => {B4}",0.00690918171980355,0.226775956284153,1.69630109765973,460
"946","{B4} => {C50}",0.00690918171980355,0.051681195516812,1.69630109765973,460
"947","{C57} => {C56}",0.0111545825355864,0.360699865410498,8.45480484522207,461
"948","{C56} => {C57}",0.0111545825355864,0.261463414634146,8.45480484522207,461
"949","{C57} => {C5}",0.00520269707816532,0.168236877523553,2.4586734911076,462
"950","{C5} => {C57}",0.00520269707816532,0.0760340632603406,2.4586734911076,462
"951","{C57} => {A12}",0.00503621077166403,0.162853297442799,2.37999593939215,463
"952","{A12} => {C57}",0.00503621077166403,0.0736009732360097,2.37999593939215,463
"953","{C57} => {A11}",0.00557729126779322,0.180349932705249,1.76572432077274,464
"954","{A11} => {C57}",0.00557729126779322,0.0546047269763651,1.76572432077274,464
"955","{C57} => {A2}",0.0055356696911679,0.179004037685061,1.68195190043851,465
"956","{A2} => {C57}",0.0055356696911679,0.0520140789988267,1.68195190043851,465
"957","{C57} => {B4}",0.00724215433280613,0.234185733512786,1.75172678498699,466
"958","{B4} => {C57}",0.00724215433280613,0.0541718555417186,1.75172678498699,466
"959","{P48} => {P16}",0.00749188379255806,0.238726790450928,4.41883656962558,467
"960","{P16} => {P48}",0.00749188379255806,0.138674884437596,4.41883656962558,467
"961","{P48} => {P15}",0.00686756014317822,0.218832891246684,3.89457707043914,468
"962","{P15} => {P48}",0.00686756014317822,0.122222222222222,3.89457707043914,468
"963","{P6} => {P48}",0.00507783234828935,0.0869565217391304,2.77084534655749,469
"964","{P48} => {P6}",0.00507783234828935,0.161803713527851,2.77084534655749,469
"965","{P48} => {A4}",0.00520269707816532,0.1657824933687,1.79095781730054,470
"966","{A4} => {P48}",0.00520269707816532,0.056205035971223,1.79095781730054,470
"967","{P48} => {A15}",0.00549404811454258,0.175066312997347,1.88870374318557,471
"968","{A15} => {P48}",0.00549404811454258,0.059272563987427,1.88870374318557,471
"969","{P48} => {P1}",0.0105718804628319,0.336870026525199,3.5717737234309,472
"970","{P1} => {P48}",0.0105718804628319,0.112091791703442,3.5717737234309,472
"971","{P48} => {B4}",0.00678431698992758,0.216180371352785,1.61704533067311,473
"972","{B4} => {P48}",0.00678431698992758,0.050747198007472,1.61704533067311,473
"973","{B9} => {B2}",0.00686756014317822,0.218832891246684,4.69855142546277,474
"974","{B2} => {B9}",0.00686756014317822,0.14745308310992,4.69855142546277,474
"975","{B9} => {B3}",0.00894863897444435,0.285145888594164,5.89072667185159,475
"976","{B3} => {B9}",0.00894863897444435,0.184866723989682,5.89072667185159,475
"977","{B4,B9} => {B3}",0.00561891284441855,0.379213483146067,7.83403537924971,476
"978","{B3,B9} => {B4}",0.00561891284441855,0.627906976744186,4.6967911031307,476
"979","{B3,B4} => {B9}",0.00561891284441855,0.268924302788845,8.56919800902491,476
"980","{B9} => {B16}",0.00549404811454258,0.175066312997347,3.32238802217557,477
"981","{B16} => {B9}",0.00549404811454258,0.104265402843602,3.32238802217557,477
"982","{B9} => {B12}",0.0059102638807958,0.188328912466843,3.5488552556301,478
"983","{B12} => {B9}",0.0059102638807958,0.111372549019608,3.5488552556301,478
"984","{B9} => {B17}",0.00524431865479064,0.16710875331565,3.06719244244599,479
"985","{B17} => {B9}",0.00524431865479064,0.0962566844919786,3.06719244244599,479
