"","rules","support","confidence","lift","itemset"
"2788","{P16} => {B24}",0.00695080329642887,0.128659476117103,1.88141970370634,1269
"2789","{B24} => {P16}",0.00695080329642887,0.101643335362142,1.88141970370634,1269
"2790","{P16} => {B13}",0.00861566636144177,0.159476117103236,2.1405436812974,1270
"2791","{B13} => {P16}",0.00861566636144177,0.115642458100559,2.1405436812974,1270
"2792","{P6} => {P16}",0.00923999001082161,0.158232359230221,2.92888340744629,1271
"2793","{P16} => {P6}",0.00923999001082161,0.171032357473035,2.92888340744629,1271
"2794","{P16} => {P15}",0.0129859319071006,0.240369799691834,4.27787022770074,1272
"2795","{P15} => {P16}",0.0129859319071006,0.231111111111111,4.27787022770074,1272
"2796","{P16} => {C17}",0.0055356696911679,0.102465331278891,1.7839362676135,1273
"2797","{C17} => {P16}",0.0055356696911679,0.0963768115942029,1.7839362676135,1273
"2798","{P16} => {B1}",0.00595188545742113,0.110169491525424,1.834325851275,1274
"2799","{B1} => {P16}",0.00595188545742113,0.0990990990990991,1.834325851275,1274
"2800","{P16} => {B11}",0.00636810122367435,0.117873651771957,1.97905825120408,1275
"2801","{B11} => {P16}",0.00636810122367435,0.106918238993711,1.97905825120408,1275
"2802","{P3} => {P16}",0.00628485807042371,0.150548354935194,2.78665236954775,1276
"2803","{P16} => {P3}",0.00628485807042371,0.11633281972265,2.78665236954775,1276
"2804","{P16} => {B15}",0.00732539748605677,0.135593220338983,2.40602859074181,1277
"2805","{B15} => {P16}",0.00732539748605677,0.129985228951256,2.40602859074181,1277
"2806","{P16} => {B23}",0.0081162074419379,0.150231124807396,2.89218990755008,1278
"2807","{B23} => {P16}",0.0081162074419379,0.15625,2.89218990755008,1278
"2808","{A16,A2} => {A13}",0.00503621077166403,0.426056338028169,7.16836805144593,1279
"2809","{A13,A2} => {A16}",0.00503621077166403,0.346704871060172,6.72310833905705,1279
"2810","{A13,A16} => {A2}",0.00503621077166403,0.300248138957816,2.82118177027786,1279
"2811","{A13,A16} => {A11}",0.00686756014317822,0.409429280397022,4.00853622282757,1280
"2812","{A11,A16} => {A13}",0.00686756014317822,0.506134969325153,8.5156854152704,1280
"2813","{A11,A13} => {A16}",0.00686756014317822,0.34020618556701,6.59708943860613,1280
"2814","{A13,A16} => {A1}",0.00528594023141597,0.315136476426799,3.59860693090792,1281
"2815","{A1,A16} => {A13}",0.00528594023141597,0.498039215686275,8.37947492722579,1281
"2816","{A1,A13} => {A16}",0.00528594023141597,0.332460732984293,6.4468939230675,1281
"2817","{A15,A16} => {A13}",0.00745026221593274,0.452020202020202,7.60520824491413,1282
"2818","{A13,A16} => {A15}",0.00745026221593274,0.444168734491315,4.7919164862543,1282
"2819","{A13,A15} => {A16}",0.00745026221593274,0.405895691609977,7.87090386329404,1282
"2820","{A2,A3} => {A16}",0.00570215599766919,0.16871921182266,3.2717092681608,1283
"2821","{A16,A3} => {A2}",0.00570215599766919,0.64018691588785,6.01530341850665,1283
"2822","{A16,A2} => {A3}",0.00570215599766919,0.482394366197183,7.12792561024202,1283
"2823","{A16,A2} => {A10}",0.00524431865479064,0.443661971830986,5.89569830487349,1284
"2824","{A10,A2} => {A16}",0.00524431865479064,0.178723404255319,3.46570501262171,1284
"2825","{A10,A16} => {A2}",0.00524431865479064,0.623762376237624,5.86097569475367,1284
"2826","{A2,A5} => {A16}",0.00570215599766919,0.15675057208238,3.03962005234161,1285
"2827","{A16,A5} => {A2}",0.00570215599766919,0.66504854368932,6.24890743475933,1285
"2828","{A16,A2} => {A5}",0.00570215599766919,0.482394366197183,5.94664291547128,1285
"2829","{A16,A2} => {A15}",0.00566053442104387,0.47887323943662,5.16632620148371,1286
"2830","{A15,A2} => {A16}",0.00566053442104387,0.31924882629108,6.19069596486641,1286
"2831","{A15,A16} => {A2}",0.00566053442104387,0.343434343434343,3.22696657620396,1286
"2832","{A15,A16} => {A11}",0.00582702072754516,0.353535353535354,3.46130415812567,1287
"2833","{A11,A16} => {A15}",0.00582702072754516,0.429447852760736,4.63310018429701,1287
"2834","{A11,A15} => {A16}",0.00582702072754516,0.309050772626932,5.99294097105299,1287
"2835","{A16,A4} => {A15}",0.00511945392491468,0.474903474903475,5.12349837810098,1288
"2836","{A15,A4} => {A16}",0.00511945392491468,0.257322175732218,4.98984874426332,1288
"2837","{A15,A16} => {A4}",0.00511945392491468,0.310606060606061,3.35549514933508,1288
"2838","{A16,A2} => {A1}",0.00599350703404645,0.507042253521127,5.79001767257538,1289
"2839","{A1,A2} => {A16}",0.00599350703404645,0.167247386759582,3.24316845382221,1289
"2840","{A1,A16} => {A2}",0.00599350703404645,0.564705882352941,5.30607099312153,1289
"2841","{A11,A16} => {A1}",0.00516107550154,0.380368098159509,4.34349996500968,1290
"2842","{A1,A16} => {A11}",0.00516107550154,0.486274509803922,4.76089297984883,1290
"2843","{A1,A11} => {A16}",0.00516107550154,0.192248062015504,3.72796766584705,1290
"2844","{A16,A2} => {A11}",0.00615999334054774,0.52112676056338,5.1021155457603,1291
"2845","{A11,A2} => {A16}",0.00615999334054774,0.179393939393939,3.47870765769071,1291
"2846","{A11,A16} => {A2}",0.00615999334054774,0.45398773006135,4.26574470178099,1291
"2847","{B4} => {A16}",0.0124032298343461,0.0927770859277709,1.79908173244602,1292
"2848","{A16} => {B4}",0.0124032298343461,0.240516545601291,1.79908173244602,1292
"2849","{A2} => {A16}",0.0118205277615916,0.111067657411029,2.15376233814154,1293
"2850","{A16} => {A2}",0.0118205277615916,0.229217110573043,2.15376233814154,1293
"2851","{P1} => {A16}",0.00749188379255806,0.0794351279788173,1.54036189250933,1294
"2852","{A16} => {P1}",0.00749188379255806,0.145278450363196,1.54036189250933,1294
"2853","{A16} => {A11}",0.0135686339798552,0.263115415657789,2.5760435927441,1295
"2854","{A11} => {A16}",0.0135686339798552,0.132844335778321,2.5760435927441,1295
"2855","{B10} => {A16}",0.00541080496129193,0.0538302277432712,1.04384588519761,1296
"2856","{A16} => {B10}",0.00541080496129193,0.104923325262308,1.04384588519761,1296
"2857","{A4} => {A16}",0.0107799883459585,0.116456834532374,2.25826626834126,1297
"2858","{A16} => {A4}",0.0107799883459585,0.209039548022599,2.25826626834126,1297
"2859","{A16} => {A1}",0.0106135020394573,0.205811138014528,2.35019886023624,1298
"2860","{A1} => {A16}",0.0106135020394573,0.121197718631179,2.35019886023624,1298
"2861","{A16} => {A15}",0.0164821443436277,0.319612590799031,3.44814194276494,1299
"2862","{A15} => {A16}",0.0164821443436277,0.177817691962281,3.44814194276494,1299
"2863","{A5} => {A16}",0.00857404478481645,0.105695228322217,2.04958317648876,1300
"2864","{A16} => {A5}",0.00857404478481645,0.166263115415658,2.04958317648876,1300
"2865","{A16} => {A10}",0.00840755847831516,0.163034705407587,2.1665220310413,1301
"2866","{A10} => {A16}",0.00840755847831516,0.111725663716814,2.1665220310413,1301
"2867","{A3} => {A16}",0.00890701739781903,0.131611316113161,2.55213356007652,1302
"2868","{A16} => {A3}",0.00890701739781903,0.1727199354318,2.55213356007652,1302
"2869","{A16} => {A12}",0.00890701739781903,0.1727199354318,2.5241904919005,1303
"2870","{A12} => {A16}",0.00890701739781903,0.130170316301703,2.5241904919005,1303
"2871","{C5} => {A16}",0.00624323649379839,0.0912408759124088,1.76929240086484,1304
"2872","{A16} => {C5}",0.00624323649379839,0.121065375302663,1.76929240086484,1304
"2873","{A9} => {A16}",0.00803296428868725,0.119950279676818,2.32600921671931,1305
"2874","{A16} => {A9}",0.00803296428868725,0.155770782889427,2.32600921671931,1305
"2875","{A6} => {A16}",0.00765837009905935,0.11734693877551,2.27552667556127,1306
"2876","{A16} => {A6}",0.00765837009905935,0.148506860371267,2.27552667556127,1306
"2877","{C17} => {A16}",0.00566053442104387,0.0985507246376812,1.91104092828485,1307
"2878","{A16} => {C17}",0.00566053442104387,0.109765940274415,1.91104092828485,1307
"2879","{A8} => {A16}",0.0073670190626821,0.129008746355685,2.50166597251145,1308
"2880","{A16} => {A8}",0.0073670190626821,0.142857142857143,2.50166597251145,1308
"2881","{A16} => {A13}",0.016773495380005,0.325262308313156,5.47251555989627,1309
"2882","{A13} => {A16}",0.016773495380005,0.282212885154062,5.47251555989627,1309
"2883","{B1} => {A16}",0.00536918338466661,0.0893970893970894,1.73353871658956,1310
"2884","{A16} => {B1}",0.00536918338466661,0.104116222760291,1.73353871658956,1310
"2885","{A17} => {A16}",0.00932323316407225,0.166172106824926,3.22231722241781,1311
"2886","{A16} => {A17}",0.00932323316407225,0.180790960451977,3.22231722241781,1311
"2887","{A7} => {A16}",0.00732539748605677,0.125804145818442,2.43952413836471,1312
"2888","{A16} => {A7}",0.00732539748605677,0.142050040355125,2.43952413836471,1312
"2889","{B15,B23} => {B10}",0.00557729126779322,0.478571428571429,4.76114167406093,1313
"2890","{B10,B23} => {B15}",0.00557729126779322,0.412307692307692,7.31617770707874,1313
"2891","{B10,B15} => {B23}",0.00557729126779322,0.244972577696527,4.71611470491726,1313
"2892","{B23,B24} => {B15}",0.00599350703404645,0.326530612244898,5.79410966750068,1314
"2893","{B15,B24} => {B23}",0.00599350703404645,0.51985559566787,10.0080533185226,1314
"2894","{B15,B23} => {B24}",0.00599350703404645,0.514285714285714,7.52052864968264,1314
"2895","{B13,B23} => {B10}",0.00640972280029968,0.639004149377593,6.35723134283481,1315
"2896","{B10,B23} => {B13}",0.00640972280029968,0.473846153846154,6.36012720240653,1315
"2897","{B10,B13} => {B23}",0.00640972280029968,0.176605504587156,3.39993898494472,1315
"2898","{B23,B24} => {B13}",0.0059102638807958,0.321995464852608,4.32193465840712,1316
"2899","{B13,B24} => {B23}",0.0059102638807958,0.372703412073491,7.17513796352379,1316
"2900","{B13,B23} => {B24}",0.0059102638807958,0.589211618257261,8.61618888633534,1316
"2901","{B24,B4} => {B23}",0.00516107550154,0.335135135135135,6.45188842688843,1317
"2902","{B23,B4} => {B24}",0.00516107550154,0.386292834890966,5.6488567565979,1317
"2903","{B23,B24} => {B4}",0.00516107550154,0.281179138321995,2.10324096429772,1317
"2904","{B23,B24} => {B10}",0.00686756014317822,0.374149659863946,3.72228560161125,1318
"2905","{B10,B24} => {B23}",0.00686756014317822,0.356371490280778,6.86072229606247,1318
"2906","{B10,B23} => {B24}",0.00686756014317822,0.507692307692308,7.42411161571235,1318
"2907","{B4} => {B23}",0.0133605260967285,0.0999377334993773,1.92396152648721,1319
"2908","{B23} => {B4}",0.0133605260967285,0.257211538461538,1.92396152648721,1319
"2909","{P1} => {B23}",0.00532756180804129,0.0564872021182701,1.08746916513907,1320
"2910","{B23} => {P1}",0.00532756180804129,0.102564102564103,1.08746916513907,1320
"2911","{B23} => {B10}",0.0135270124032298,0.260416666666667,2.59079537612146,1321
"2912","{B10} => {B23}",0.0135270124032298,0.134575569358178,2.59079537612146,1321
"2913","{B23} => {A4}",0.00557729126779322,0.107371794871795,1.15994367967165,1322
"2914","{A4} => {B23}",0.00557729126779322,0.0602517985611511,1.15994367967165,1322
"2915","{B23} => {A15}",0.00699242487305419,0.134615384615385,1.45229871161618,1323
"2916","{A15} => {B23}",0.00699242487305419,0.0754378087112708,1.45229871161618,1323
"2917","{B24} => {B23}",0.0183551152917673,0.268411442483262,5.16735041434524,1324
"2918","{B23} => {B24}",0.0183551152917673,0.353365384615385,5.16735041434524,1324
"2919","{B23} => {B13}",0.0100307999667027,0.193108974358974,2.59197554075347,1325
"2920","{B13} => {B23}",0.0100307999667027,0.13463687150838,2.59197554075347,1325
"2921","{C17} => {B23}",0.00541080496129193,0.0942028985507246,1.81355676328502,1326
"2922","{B23} => {C17}",0.00541080496129193,0.104166666666667,1.81355676328502,1326
"2923","{B23} => {B1}",0.00686756014317822,0.132211538461538,2.201326696519,1327
"2924","{B1} => {B23}",0.00686756014317822,0.114345114345114,2.201326696519,1327
"2925","{B23} => {B11}",0.00861566636144177,0.165865384615385,2.78482301241735,1328
"2926","{B11} => {B23}",0.00861566636144177,0.144654088050314,2.78482301241735,1328
"2927","{B23} => {B15}",0.0116540414550903,0.224358974358974,3.98112903836685,1329
"2928","{B15} => {B23}",0.0116540414550903,0.206794682422452,3.98112903836685,1329
"2929","{B11,B13,B15} => {B10}",0.00541080496129193,0.844155844155844,8.39821462181711,1330
"2930","{B10,B13,B15} => {B11}",0.00541080496129193,0.436241610738255,7.3243472673636,1330
"2931","{B10,B11,B15} => {B13}",0.00541080496129193,0.656565656565657,8.81265165622708,1330
"2932","{B10,B11,B13} => {B15}",0.00541080496129193,0.426229508196721,7.56321282417609,1330
"2933","{B11,B15} => {B10}",0.00824107217181387,0.682758620689655,6.79252944956093,1331
"2934","{B10,B15} => {B11}",0.00824107217181387,0.361974405850091,6.0774263277109,1331
"2935","{B10,B11} => {B15}",0.00824107217181387,0.325657894736842,5.77862376584,1331
"2936","{B13,B15} => {B11}",0.00640972280029968,0.34375,5.77144479385045,1332
"2937","{B11,B15} => {B13}",0.00640972280029968,0.531034482758621,7.12772876131766,1332
"2938","{B11,B13} => {B15}",0.00640972280029968,0.346067415730337,6.1407797122135,1332
"2939","{B15,B4} => {B1}",0.00566053442104387,0.356955380577428,5.94331945513048,1333
"2940","{B1,B4} => {B15}",0.00566053442104387,0.260536398467433,4.62307792435638,1333
"2941","{B1,B15} => {B4}",0.00566053442104387,0.50936329588015,3.8100755127075,1333
"2942","{B10,B15} => {B1}",0.00599350703404645,0.263254113345521,4.38319010896707,1334
"2943","{B1,B15} => {B10}",0.00599350703404645,0.539325842696629,5.36556633400796,1334
"2944","{B1,B10} => {B15}",0.00599350703404645,0.371134020618557,6.5855731014634,1334
"2945","{B13,B15} => {B1}",0.00507783234828935,0.272321428571429,4.53416122166122,1335
"2946","{B1,B15} => {B13}",0.00507783234828935,0.456928838951311,6.13305714225933,1335
"2947","{B1,B13} => {B15}",0.00507783234828935,0.396103896103896,7.0286500796102,1335
"2948","{B15,B4} => {B13}",0.00582702072754516,0.36745406824147,4.93209577853048,1336
"2949","{B13,B4} => {B15}",0.00582702072754516,0.314606741573034,5.58252701110318,1336
"2950","{B13,B15} => {B4}",0.00582702072754516,0.3125,2.33752334993773,1336
"2951","{B13,B15} => {B10}",0.0124032298343461,0.665178571428571,6.61763161786454,1337
"2952","{B10,B15} => {B13}",0.0124032298343461,0.544789762340037,7.31235688825794,1337
"2953","{B10,B13} => {B15}",0.0124032298343461,0.341743119266055,6.06404740287019,1337
"2954","{B15,B24} => {B13}",0.00511945392491468,0.444043321299639,5.9601032611984,1338
"2955","{B13,B24} => {B15}",0.00511945392491468,0.322834645669291,5.72852673327208,1338
"2956","{B13,B15} => {B24}",0.00511945392491468,0.274553571428571,4.01486555516912,1338
"2957","{B15,B24} => {B10}",0.006451344376925,0.55956678700361,5.56693649049637,1339
"2958","{B10,B24} => {B15}",0.006451344376925,0.334773218142549,5.94037026520892,1339
"2959","{B10,B15} => {B24}",0.006451344376925,0.283363802559415,4.14369976889379,1339
"2960","{B15,B4} => {B10}",0.00703404644967951,0.443569553805774,4.41292012411492,1340
"2961","{B10,B4} => {B15}",0.00703404644967951,0.304504504504505,5.40326826087535,1340
"2962","{B10,B15} => {B4}",0.00703404644967951,0.308957952468007,2.31102856973734,1340
"2963","{B4} => {B15}",0.0158578206942479,0.118617683686177,2.10480684508426,1341
"2964","{B15} => {B4}",0.0158578206942479,0.281388478581979,2.10480684508426,1341
"2965","{B15} => {A2}",0.00595188545742113,0.105612998522895,0.99235741201059,1342
"2966","{A2} => {B15}",0.00595188545742113,0.0559249120062573,0.99235741201059,1342
"2967","{P1} => {B15}",0.00686756014317822,0.0728155339805825,1.29207239247967,1343
"2968","{B15} => {P1}",0.00686756014317822,0.121861152141802,1.29207239247967,1343
"2969","{B15} => {A11}",0.00557729126779322,0.0989660265878877,0.968931440424039,1344
"2970","{A11} => {B15}",0.00557729126779322,0.0546047269763651,0.968931440424039,1344
"2971","{B15} => {B10}",0.0227670024140514,0.403988183161004,4.01913875305437,1345
"2972","{B10} => {B15}",0.0227670024140514,0.226501035196687,4.01913875305437,1345
"2973","{B15} => {A4}",0.00707566802630484,0.125553914327917,1.35636616260906,1346
"2974","{A4} => {B15}",0.00707566802630484,0.0764388489208633,1.35636616260906,1346
"2975","{B15} => {A1}",0.00599350703404645,0.106351550960118,1.21444979247519,1347
"2976","{A1} => {B15}",0.00599350703404645,0.0684410646387833,1.21444979247519,1347
"2977","{B15} => {A15}",0.00774161325231,0.137370753323486,1.48202501991472,1348
"2978","{A15} => {B15}",0.00774161325231,0.0835204310731926,1.48202501991472,1348
"2979","{B15} => {A12}",0.00520269707816532,0.0923190546528804,1.34918345930055,1349
"2980","{A12} => {B15}",0.00520269707816532,0.0760340632603406,1.34918345930055,1349
"2981","{C5} => {B15}",0.00578539915091984,0.0845498783454988,1.50029200674221,1350
"2982","{B15} => {C5}",0.00578539915091984,0.102658788774003,1.50029200674221,1350
"2983","{B24} => {B15}",0.0115291767252144,0.168594035301278,2.99161026008014,1351
"2984","{B15} => {B24}",0.0115291767252144,0.204579025110783,2.99161026008014,1351
"2985","{B15} => {B13}",0.0186464663281445,0.330871491875923,4.44107176749214,1352
"2986","{B13} => {B15}",0.0186464663281445,0.250279329608939,4.44107176749214,1352
"2987","{P15} => {B15}",0.00545242653791726,0.097037037037037,1.72186990535587,1353
"2988","{B15} => {P15}",0.00545242653791726,0.0967503692762186,1.72186990535587,1353
"2989","{C17} => {B15}",0.00665945226005161,0.115942028985507,2.05732879498213,1354
"2990","{B15} => {C17}",0.00665945226005161,0.118168389955687,2.05732879498212,1354
"2991","{B15} => {B1}",0.0111129609589611,0.197193500738552,3.28327862005853,1355
"2992","{B1} => {B15}",0.0111129609589611,0.185031185031185,3.28327862005853,1355
"2993","{B15} => {B11}",0.0120702572213435,0.214180206794682,3.59601233294832,1356
"2994","{B11} => {B15}",0.0120702572213435,0.202655485674354,3.59601233294832,1356
"2995","{P15,P3} => {P1}",0.00653458753017564,0.676724137931034,7.17518717472685,1357
"2996","{P1,P3} => {P15}",0.00653458753017564,0.303675048355899,5.40451608281395,1357
"2997","{P1,P15} => {P3}",0.00653458753017564,0.387654320987654,9.28592494122571,1357
"2998","{P3,P6} => {P1}",0.00715891117955548,0.677165354330709,7.17986531471739,1358
"2999","{P1,P6} => {P3}",0.00715891117955548,0.397228637413395,9.51526943419165,1358
"3000","{P1,P3} => {P6}",0.00715891117955548,0.332688588007737,5.69720314716599,1358
"3001","{P1,P3} => {A3}",0.00511945392491468,0.237911025145068,3.51540608249409,1359
"3002","{A3,P3} => {P1}",0.00511945392491468,0.715116279069767,7.58225230402923,1359
"3003","{A3,P1} => {P3}",0.00511945392491468,0.358600583090379,8.58996770621081,1359
"3004","{A5,P3} => {A2}",0.00524431865479064,0.688524590163934,6.46949229694122,1360
"3005","{A2,P3} => {A5}",0.00524431865479064,0.514285714285714,6.33977864106135,1360
"3006","{A2,A5} => {P3}",0.00524431865479064,0.1441647597254,3.45334248969339,1360
"3007","{P1,P3} => {A5}",0.00532756180804129,0.247582205029014,3.05203184095797,1361
"3008","{A5,P3} => {P1}",0.00532756180804129,0.699453551912568,7.41618315898119,1361
"3009","{A5,P1} => {P3}",0.00532756180804129,0.3248730964467,7.7820548506764,1361
"3010","{A2,P3} => {A1}",0.00516107550154,0.506122448979592,5.77951423915574,1362
"3011","{A1,P3} => {A2}",0.00516107550154,0.642487046632124,6.03691583198413,1362
"3012","{A1,A2} => {P3}",0.00516107550154,0.144018583042973,3.44984095333049,1362
"3013","{P1,P3} => {A1}",0.00545242653791726,0.253384912959381,2.89345338344206,1363
"3014","{A1,P3} => {P1}",0.00545242653791726,0.678756476683938,7.19673570556412,1363
"3015","{A1,P1} => {P3}",0.00545242653791726,0.35792349726776,8.57374869925742,1363
"3016","{P1,P3} => {A11}",0.00503621077166403,0.234042553191489,2.29140439404186,1364
"3017","{A11,P3} => {P1}",0.00503621077166403,0.526086956521739,5.57800759814268,1364
"3018","{A11,P1} => {P3}",0.00503621077166403,0.336111111111111,8.05125180015509,1364
"3019","{P1,P3} => {A2}",0.00686756014317822,0.319148936170213,2.99877682457002,1365
"3020","{A2,P3} => {P1}",0.00686756014317822,0.673469387755102,7.14067763027541,1365
"3021","{A2,P1} => {P3}",0.00686756014317822,0.358695652173913,8.59224500411808,1365
"3022","{P3} => {B4}",0.00782485640556064,0.187437686939182,1.40204790361171,1366
"3023","{B4} => {P3}",0.00782485640556064,0.0585305105853051,1.40204790361171,1366
"3024","{P3} => {A2}",0.010197286273204,0.244267198404786,2.29517548254727,1367
"3025","{A2} => {P3}",0.010197286273204,0.0958154086820493,2.29517548254727,1367
"3026","{P3} => {P1}",0.0215183551152918,0.515453639082752,5.46526440097184,1368
"3027","{P1} => {P3}",0.0215183551152918,0.228155339805825,5.46526440097184,1368
"3028","{P3} => {A11}",0.00957296262382419,0.229312063808574,2.24509031991231,1369
"3029","{A11} => {P3}",0.00957296262382419,0.0937245313773431,2.24509031991231,1369
"3030","{P3} => {A4}",0.00615999334054774,0.147557328015952,1.59407030706442,1370
"3031","{A4} => {P3}",0.00615999334054774,0.0665467625899281,1.59407030706442,1370
"3032","{P3} => {A1}",0.00803296428868725,0.192422731804586,2.19731395168108,1371
"3033","{A1} => {P3}",0.00803296428868725,0.0917300380228137,2.19731395168108,1371
"3034","{P3} => {A15}",0.00582702072754516,0.139581256231306,1.50587304095795,1372
"3035","{A15} => {P3}",0.00582702072754516,0.0628648405927256,1.50587304095795,1372
"3036","{P3} => {A5}",0.00761674852243403,0.182452642073779,2.24915709515885,1373
"3037","{A5} => {P3}",0.00761674852243403,0.0938943047716778,2.24915709515885,1373
"3038","{P3} => {A10}",0.0059102638807958,0.141575274177468,1.88135372643133,1374
"3039","{A10} => {P3}",0.0059102638807958,0.0785398230088496,1.88135372643133,1374
"3040","{P3} => {A3}",0.00715891117955548,0.17148554336989,2.5338940129182,1375
"3041","{A3} => {P3}",0.00715891117955548,0.105781057810578,2.5338940129182,1375
"3042","{P3} => {A12}",0.0072005327561808,0.172482552342971,2.52072129111449,1376
"3043","{A12} => {P3}",0.0072005327561808,0.105231143552311,2.52072129111449,1376
"3044","{P3} => {A9}",0.00599350703404645,0.143569292123629,2.14381343229479,1377
"3045","{A9} => {P3}",0.00599350703404645,0.0894965817277812,2.14381343229479,1377
"3046","{P6} => {P3}",0.0105718804628319,0.18104062722737,4.33667209348434,1378
"3047","{P3} => {P6}",0.0105718804628319,0.253240279162512,4.33667209348434,1378
"3048","{P3} => {P15}",0.00965620577707484,0.231306081754736,4.11656290388095,1379
"3049","{P15} => {P3}",0.00965620577707484,0.171851851851852,4.11656290388095,1379
"3050","{P3} => {A8}",0.00503621077166403,0.120638085742772,2.11257335864128,1380
"3051","{A8} => {P3}",0.00503621077166403,0.0881924198250729,2.11257335864128,1380
"3052","{P3} => {A17}",0.00595188545742113,0.142572283150548,2.54112883900228,1381
"3053","{A17} => {P3}",0.00595188545742113,0.106083086053412,2.54112883900228,1381
"3054","{B10,B11} => {B1}",0.006451344376925,0.254934210526316,4.24466343874239,1382
"3055","{B1,B11} => {B10}",0.006451344376925,0.593869731800766,5.90820462784481,1382
"3056","{B1,B10} => {B11}",0.006451344376925,0.399484536082474,6.70720857017297,1382
"3057","{B13,B4} => {B11}",0.00545242653791726,0.29438202247191,4.9425733556325,1383
"3058","{B11,B4} => {B13}",0.00545242653791726,0.35792349726776,4.80417315382972,1383
"3059","{B11,B13} => {B4}",0.00545242653791726,0.29438202247191,2.20199952425595,1383
"3060","{B11,B13} => {B10}",0.0126945808707234,0.685393258426966,6.81874054946844,1384
"3061","{B10,B13} => {B11}",0.0126945808707234,0.349770642201835,5.87252931484366,1384
"3062","{B10,B11} => {B13}",0.0126945808707234,0.501644736842105,6.73324941193767,1384
"3063","{B13,B24} => {B11}",0.00528594023141597,0.333333333333333,5.59655252737014,1385
"3064","{B11,B24} => {B13}",0.00528594023141597,0.448763250883392,6.02345579090748,1385
"3065","{B11,B13} => {B24}",0.00528594023141597,0.285393258426966,4.17337700971777,1385
"3066","{B11,B24} => {B10}",0.00620161491717306,0.526501766784452,5.23798403675497,1386
"3067","{B10,B24} => {B11}",0.00620161491717306,0.321814254859611,5.40315114413488,1386
"3068","{B10,B11} => {B24}",0.00620161491717306,0.245065789473684,3.58365834321043,1386
"3069","{B11,B4} => {B10}",0.00732539748605677,0.480874316939891,4.78405231420199,1387
"3070","{B10,B4} => {B11}",0.00732539748605677,0.317117117117117,5.3242878098224,1387
"3071","{B10,B11} => {B4}",0.00732539748605677,0.289473684210526,2.16528478731074,1387
"3072","{B4} => {B11}",0.0152334970448681,0.113947696139477,1.91314280045218,1388
"3073","{B11} => {B4}",0.0152334970448681,0.255765199161426,1.91314280045218,1388
"3074","{B11} => {A2}",0.00670107383667693,0.112508735150245,1.05715090759475,1389
"3075","{A2} => {B11}",0.00670107383667693,0.0629644114196324,1.05715090759475,1389
"3076","{P1} => {B11}",0.00636810122367435,0.0675198587819947,1.13363530894214,1390
"3077","{B11} => {P1}",0.00636810122367435,0.106918238993711,1.13363530894214,1390
"3078","{B11} => {A11}",0.00632647964704903,0.106219426974144,1.03994619090496,1391
"3079","{A11} => {B11}",0.00632647964704903,0.0619396903015485,1.03994619090496,1391
"3080","{B11} => {B10}",0.0253059185881961,0.424877707896576,4.22696141197645,1392
"3081","{B10} => {B11}",0.0253059185881961,0.25175983436853,4.22696141197645,1392
"3082","{B11} => {A4}",0.00520269707816532,0.0873515024458421,0.943663308347033,1393
"3083","{A4} => {B11}",0.00520269707816532,0.056205035971223,0.943663308347033,1393
"3084","{B11} => {A1}",0.00557729126779322,0.0936408106219427,1.06930328707357,1394
"3085","{A1} => {B11}",0.00557729126779322,0.0636882129277567,1.06930328707357,1394
"3086","{B11} => {A15}",0.00657620910680097,0.110412299091544,1.191183609328,1395
"3087","{A15} => {B11}",0.00657620910680097,0.0709474629546475,1.191183609328,1395
"3088","{B11} => {A12}",0.00503621077166403,0.0845562543675751,1.23573513834268,1396
"3089","{A12} => {B11}",0.00503621077166403,0.0736009732360097,1.23573513834268,1396
"3090","{C5} => {B11}",0.00570215599766919,0.0833333333333333,1.39913813184253,1397
"3091","{B11} => {C5}",0.00570215599766919,0.0957372466806429,1.39913813184253,1397
"3092","{B24} => {B11}",0.0117789061849663,0.172245891661595,2.89194954092346,1398
"3093","{B11} => {B24}",0.0117789061849663,0.197763801537386,2.89194954092346,1398
"3094","{B13} => {B11}",0.0185216015982685,0.248603351955307,4.17396515309449,1399
"3095","{B11} => {B13}",0.0185216015982685,0.310971348707198,4.17396515309449,1399
"3096","{C17} => {B11}",0.00532756180804129,0.0927536231884058,1.55730157283343,1400
"3097","{B11} => {C17}",0.00532756180804129,0.0894479385045423,1.55730157283343,1400
"3098","{B11} => {B1}",0.0108632314992092,0.182389937106918,3.03679877264783,1401
"3099","{B1} => {B11}",0.0108632314992092,0.180873180873181,3.03679877264783,1401
"3100","{B11} => {A17}",0.00532756180804129,0.0894479385045423,1.59427015616479,1402
"3101","{A17} => {B11}",0.00532756180804129,0.0949554896142433,1.59427015616479,1402
"3102","{A2,A7} => {A17}",0.00516107550154,0.190184049079755,3.389734394058,1403
"3103","{A17,A7} => {A2}",0.00516107550154,0.610837438423645,5.73953081563023,1403
"3104","{A17,A2} => {A7}",0.00516107550154,0.409240924092409,7.02817901518529,1403
"3105","{A17,A7} => {A10}",0.00536918338466661,0.635467980295567,8.44455403461354,1404
"3106","{A10,A7} => {A17}",0.00536918338466661,0.258517034068136,4.60766339801264,1404
"3107","{A10,A17} => {A7}",0.00536918338466661,0.435810810810811,7.48448215907115,1404
"3108","{A17,A7} => {A12}",0.00528594023141597,0.625615763546798,9.14297100667602,1405
"3109","{A12,A7} => {A17}",0.00528594023141597,0.333333333333333,5.94114737883284,1405
